tweet_id,media_id,image_url,character_name,character_ruby,work_name,rating
1218504113027088384,1218504107821912065,https://pbs.twimg.com/media/EOj_B7gUUAEqcpB.jpg,初音 ミク,はつね みく,VOCALOID,0
1218803540983836672,1218803535904559104,https://pbs.twimg.com/media/EOoPW8CU0AAk1h5.jpg,ククリ,くくり,魔法陣グルグル,0
1219213448032051201,1219213443598675969,https://pbs.twimg.com/media/EOuEKtMUcAEDNdu.jpg,杉浦 綾乃,すぎうら あやの,ゆるゆり,0
1219609673071910915,1219609668869185539,https://pbs.twimg.com/media/EOzsiDWUYAMgM4u.jpg,妖精弓手,かなとこえるふ,ゴブリンスレイヤー,0
1219928251079901186,1219928246751379456,https://pbs.twimg.com/media/EO4ORucUwAAeJMm.jpg,湊 あくあ,みなと あくあ,ホロライブ,0
1220285219543998465,1220285214603108352,https://pbs.twimg.com/media/EO9S7_UUYAAWwZJ.jpg,佐倉 杏子,さくら きょうこ,魔法少女まどか☆マギカ,0
1220669793126076416,1220669786377482240,https://pbs.twimg.com/media/EPCwtA0U8AA2fc2.jpg,月ノ 美兎,つきの みと,にじさんじ,0
1220699922883698689,1220699916864909312,https://pbs.twimg.com/media/EPDMG1oU8AA4wgH.jpg,鏡音 レン&鏡音 リン,かがみね れん&かがみね りん,VOCALOID,0
1221054266103627778,1221054261900873729,https://pbs.twimg.com/media/EPIOYbwUEAEizKH.jpg,秋山 優花里,あきやま ゆかり,ガールズ&パンツァー,0
1221754830852481027,1221754826280751104,https://pbs.twimg.com/media/EPSLipcVUAAhZy-.jpg,鳩羽 つぐ,はとば つぐ,VTuber,0
1222124656770965505,1222124652585091073,https://pbs.twimg.com/media/EPXb5XyVAAEGV9l.jpg,矢澤 にこ,やざわ にこ,ラブライブ！,0
1222496105339867136,1222496101137149953,https://pbs.twimg.com/media/EPctuheUcAEt9eC.jpg,風祭 フーカ,かざまつり ふーか,魔界戦記ディスガイア4,0
1222835165791059968,1222835161772855297,https://pbs.twimg.com/media/EPhiGcxUEAESCPB.jpg,鎧塚 みぞれ,よろいづか みぞれ,響け！ユーフォニアム,0
1223170596017623040,1223170591676481537,https://pbs.twimg.com/media/EPmTLCiUwAEJ1eT.jpg,折部 やすな,おりべ やすな,キルミーベイベー,0
1223452754556772353,1223452750509330432,https://pbs.twimg.com/media/EPqTy2GVUAAnV8R.jpg,本田 未央,ほんだ みお,アイドルマスターシンデレラガールズ,0
1223622792341377024,1223622787752816641,https://pbs.twimg.com/media/EPsucUMUcAENG9f.jpg,桃,もも,ピンクバレンタイン,0
1223854789408083968,1223854785083793408,https://pbs.twimg.com/media/EPwBcVmU4AATxbt.jpg,テイルレッド、観束 総二,ているれっど、みつか そうじ,俺、ツインテールになります。,0
1224281980021309440,1224281975445307394,https://pbs.twimg.com/media/EP2F-FtUwAIj0ds.jpg,猪瀬 舞,いのせ まい,恋する小惑星,0
1224682319652384769,1224682315185414145,https://pbs.twimg.com/media/EP7yE7dUYAEbmct.jpg,結月 ゆかり,ゆづき ゆかり,VOICEROID,0
1224889338657263616,1224889327752138752,https://pbs.twimg.com/tweet_video_thumb/EP-uWpXVUAAZC4y.jpg,室見 立華,むろみ りっか,なれる！SE,0
1225068096613806081,1225068092427915264,https://pbs.twimg.com/media/EQBQ8HrU0AACkHz.jpg,胡桃沢=サタニキア=マクドウェル、サターニャ,くるみざわ さたにきあ まくどうぇる、さたーにゃ,ガヴリールドロップアウト,0
1225398080830226433,1225398076350746624,https://pbs.twimg.com/media/EQF9DtlVUAA1n0P.jpg,フェリ,ふぇり,グランブルファンタジー,0
1225700684416159745,1225700680020549632,https://pbs.twimg.com/media/EQKQRkGUYAAGEy9.jpg,兎田 ぺこら,うさだ ぺこら,ホロライブ,0
1226106443708813312,1226106439627767809,https://pbs.twimg.com/media/EQQBT4bVAAEo8xA.jpg,八乙女 うるし,やおとめ うるし,それでも歩は寄せてくる,0
1226380073751547904,1226380069154648065,https://pbs.twimg.com/media/EQT6LN2U8AEBRvb.jpg,ブラック・マジシャン・ガール,ぶらっく まじしゃん がーる,遊戯王,0
1226474048667807745,1226474044389642242,https://pbs.twimg.com/media/EQVPpS4U0AIcPtz.jpg,物述 有栖,もののべ ありす,にじさんじ,0
1226804041092456450,1226804036701016067,https://pbs.twimg.com/media/EQZ7xYCUUAMmFyu.jpg,吉田 優子、シャミ子,よしだ ゆうこ、しゃみこ,まちカドまぞく,0
1226885988711952384,1226885984593170432,https://pbs.twimg.com/media/EQbGTXuU0AAjSZb.jpg,平沢 唯,ひらさわ ゆい,けいおん！,0
