tweet_id,media_id,image_url,character_name,character_ruby,work_name
1439787155170021380,1439787150577307656,https://pbs.twimg.com/media/E_smyP5VEAgA1zi.jpg,片岡 優希,かたおか ゆうき,咲-Saki-
1439787205916958722,1439787201626181637,https://pbs.twimg.com/media/E_sm1OEVEAUq-1p.jpg,沖田 総司,おきた そうじ,Fate/Grand Order
1439787205916958722,1439787201458368517,https://pbs.twimg.com/media/E_sm1NcUcAUHc0p.jpg,響 ミソラ,ひびき みそら,流星のロックマン
1439787205916958722,1439787201303232514,https://pbs.twimg.com/media/E_sm1M3VQAI9oPQ.jpg,天海 春香,あまみ はるか,アイドルマスター
1439787205916958722,1439787201030623234,https://pbs.twimg.com/media/E_sm1L2VkAIc_H_.jpg,風鳴 翼,かざなり つばさ,戦姫絶唱シンフォギア
1439787265966829571,1439787261655093253,https://pbs.twimg.com/media/E_sm4tsVkAU8p4O.jpg,洩矢 諏訪子,もりや すわこ,東方project
1439787265966829571,1439787261499895815,https://pbs.twimg.com/media/E_sm4tHVcAcikIF.jpg,山口 如月,やまぐち きさらぎ,GA芸術科アートデザインクラス
1439787265966829571,1439787261340446722,https://pbs.twimg.com/media/E_sm4shUcAIGzCi.jpg,宮下 愛,みやした あい,ラブライブ！虹ヶ咲学園スクールアイドル同好会
1439787265966829571,1439787261101363204,https://pbs.twimg.com/media/E_sm4roUUAQydmV.jpg,釘崎 野薔薇,くぎさき のばら,呪術廻戦
1439787350922448901,1439787346912636934,https://pbs.twimg.com/media/E_sm9rTUcAYh5F8.jpg,浅草 みどり,あさくさ みどり,映像研には手を出すな！
1439787350922448901,1439787346782654465,https://pbs.twimg.com/media/E_sm9q0VEAEWgLG.jpg,川井 リカ,かわい りか,ワンダーエッグ・プライオリティ
1439787350922448901,1439787346614882305,https://pbs.twimg.com/media/E_sm9qMVEAEeaXN.jpg,浅倉 透,あさくら とおる,アイドルマスターシャイニーカラーズ
1439787350922448901,1439787346371612674,https://pbs.twimg.com/media/E_sm9pSVEAItYqW.jpg,健屋 花那,すこや かな,にじさんじ
1439787425992089600,1439787421462192130,https://pbs.twimg.com/media/E_snCBBUYAIT1zh.jpg,ジャベリン,じゃべりん,アズールレーン
1439787425992089600,1439787421302804484,https://pbs.twimg.com/media/E_snCAbUUAQvXU1.jpg,シロナ,しろな,ポケットモンスター
1439787425992089600,1439787421156012033,https://pbs.twimg.com/media/E_snB_4UcAEphWw.jpg,戸田 ジュン,とだ じゅん,22/7
1439787425992089600,1439787420933767179,https://pbs.twimg.com/media/E_snB_DVQAsSvze.jpg,常闇 トワ,とこやみ とわ,ホロライブ
1439787483533692928,1439787479435911176,https://pbs.twimg.com/media/E_snFY_VIAgZ-Lt.jpg,アスラン・ザラ,あすらん ざら,機動戦士ガンダムSEED
1439787483533692928,1439787479247163393,https://pbs.twimg.com/media/E_snFYSVEAEr32y.jpg,スカーサハ,すかーさは,グランブルーファンタジー
1439787483533692928,1439787479050047489,https://pbs.twimg.com/media/E_snFXjVUAEddMk.jpg,クロエ・フォン・アインツベルン,くろえ ふぉん あいんつべるん,プリズマ☆イリヤ
1439787483533692928,1439787478739677186,https://pbs.twimg.com/media/E_snFWZVcAIvcO3.jpg,Mori Calliope、森 美声,もり かりおぺ,ホロライブEnglish
1439787549761761280,1439787545793990658,https://pbs.twimg.com/media/E_snJQMVEAIPhAE.jpg,ネフェル ピトー,ねふぇる ぴとー,HUNTER×HUNTER
1439787549761761280,1439787545957568513,https://pbs.twimg.com/media/E_snJQzVEAEHLkR.jpg,リナ=インバース,りな いんばーす,スレイヤーズ
1439787549761761280,1439787545630425088,https://pbs.twimg.com/media/E_snJPlVQAA2KAd.jpg,朔間 凛月,さくま りつ,あんさんぶるスターズ！
1439787549761761280,1439787545416503297,https://pbs.twimg.com/media/E_snJOyVEAEfFgk.jpg,長野原 みお,ながのはら みお,日常
1440187282586095618,1440187277259407367,https://pbs.twimg.com/media/E_ySsr8VgAcFSsX.jpg,エミリコ,えみりこ,シャドーハウス
1440207584967856136,1440207580530307082,https://pbs.twimg.com/media/E_ylKfhVcAo1V-d.jpg,莉犬,りいぬ,歌い手
1440681076855218186,1440681071255834626,https://pbs.twimg.com/media/E_5TzR7VUAIXavn.jpg,樋口 円香,ひぐち まどか,アイドルマスターシャイニーカラーズ
1441068634428764160,1441068628187619333,https://pbs.twimg.com/media/E_-0SEAVIAUZRQO.jpg,吉田 優子、シャミ子,よしだ ゆうこ、しゃみこ,まちカドまぞく
1441310948610830350,1441310944013926405,https://pbs.twimg.com/media/FACQqszVQAUdjCV.jpg,カンナ カムイ,かんな かむい,小林さんちのメイドラゴン
1441352297892642824,1441352294558093313,https://pbs.twimg.com/media/FAC2RnlUUAEqXI5.jpg,蛍丸,ほたるまる,刀剣乱舞
1441447668559933443,1441447664478916611,https://pbs.twimg.com/media/FAENA4OVEAMPCU4.jpg,三枝 明那,さえぐさ あきな,にじさんじ
1441804608507047941,1441804603209641997,https://pbs.twimg.com/media/FAJRpcnVcA0BSEj.jpg,早坂 美玲,はやさか みれい,アイドルマスターシンデレラガールズ
1442041292880367618,1442041288778416130,https://pbs.twimg.com/media/FAMo6XEVgAISfI0.jpg,宝鐘 マリン,ほうしょう まりん,ホロライブ
1443203314137513988,1443203309494419463,https://pbs.twimg.com/media/FAdJw3kVQAcYZVW.jpg,大空 スバル,おおぞら すばる,ホロライブ
1477987071608631298,1477987067208830976,https://pbs.twimg.com/media/FILdaCuakAAuOR7.jpg,唐 可可,たん くぅくぅ,ラブライブ！スーパースター！！
1477987071608631298,1477987067233972227,https://pbs.twimg.com/media/FILdaC0aMAMrClp.jpg,周防 桃子,すおう ももこ,アイドルマスターミリオンライブ！
1477987071608631298,1477987067208822785,https://pbs.twimg.com/media/FILdaCuacAEsbP5.jpg,レグ,れぐ,メイドインアビス
1477987071608631298,1477987067208814592,https://pbs.twimg.com/media/FILdaCuaUAAIbwg.jpg,石井・風花・アネモネ,いしい ふうか あねもね,交響詩篇エウレカセブン
1477987145453547520,1477987140860772352,https://pbs.twimg.com/media/FILdeVGaAAA9Gkd.jpg,仙石 忍,せんごく しのぶ,あんさんぶるスターズ！
1477987145453547520,1477987140915318789,https://pbs.twimg.com/media/FILdeVTaUAUuYdD.jpg,角巻 わため,つのまき わため,ホロライブ
1477987145453547520,1477987140999196672,https://pbs.twimg.com/media/FILdeVnaMAAUikZ.jpg,ライスシャワー,らいすしゃわー,ウマ娘プリティーダービー
1477987145453547520,1477987141024362499,https://pbs.twimg.com/media/FILdeVtaMAMhjgv.jpg,松野 千冬,まつの ちふゆ,東京卍リベンジャーズ
1477987427847655433,1477987423464587273,https://pbs.twimg.com/media/FILdux4aAAkgM8n.jpg,沙花叉 クロヱ,さかまた くろえ,ホロライブ
1477987427847655433,1477987423493980162,https://pbs.twimg.com/media/FILdux_agAI6IJ_.jpg,陽夏木 ミカン,ひなつき みかん,まちカドまぞく
1477987427847655433,1477987423582027778,https://pbs.twimg.com/media/FILduyUaAAIu5Z9.jpg,アトランタ,あとらんた,艦隊これくしょん
1477987427847655433,1477987423611396105,https://pbs.twimg.com/media/FILduybaIAkes6n.jpg,アルクェイド・ブリュンスタッド,あるくぇいど ぶりゅんすたっど,月姫
1477987505320660999,1477987500199395334,https://pbs.twimg.com/media/FILdzPvaQAYghKr.jpg,さくら みこ,さくら みこ,ホロライブ
1477987505320660999,1477987500228739074,https://pbs.twimg.com/media/FILdzP2aAAIyv0W.jpg,アルス・アルマル,あるす あるまる,にじさんじ
1477987505320660999,1477987500300079111,https://pbs.twimg.com/media/FILdzQHakAccn_j.jpg,インデックス,いんでっくす,とある魔術の禁書目録
1477987505320660999,1477987500337811457,https://pbs.twimg.com/media/FILdzQQaUAEKsC9.jpg,リムル=テンペスト,りむる てんぺすと,転生したらスライムだった件
1477987597314293766,1477987591882686465,https://pbs.twimg.com/media/FILd4lSaQAEXatn.jpg,クレー,くれー,原神
1477987597314293766,1477987591907848194,https://pbs.twimg.com/media/FILd4lYaMAIWjY9.jpg,姫柊 雪菜,ひめらぎ ゆきな,ストライク・ザ・ブラッド
1477987597314293766,1477987592029503491,https://pbs.twimg.com/media/FILd4l1agAMg01S.jpg,青葉 モカ,あおば もか,BanG Dream!
1477987597314293766,1477987591949799427,https://pbs.twimg.com/media/FILd4liaUAMvPAK.jpg,大戸 アイ,おおと あい,ワンダーエッグ・プライオリティ
1478706197138391047,1478706190054227968,https://pbs.twimg.com/media/FIVrcgFagAASPro.jpg,大道寺 知世,だいどうじ ともよ,カードキャプターさくら
1478706197138391047,1478706190163275783,https://pbs.twimg.com/media/FIVrcgfacAcJplF.jpg,パワー,ぱわー,チェンソーマン
1478706197138391047,1478706190410743809,https://pbs.twimg.com/media/FIVrchaagAES4Rn.jpg,甲斐田 晴,かいだ はる,にじさんじ
1478706197138391047,1478706190955982856,https://pbs.twimg.com/media/FIVrcjcaMAgM5mi.jpg,夢見 りあむ,ゆめみ りあむ,アイドルマスターシンデレラガールズ
1478706319989559298,1478706310946648064,https://pbs.twimg.com/media/FIVrjicacAA20FE.jpg,姫森 ルーナ,ひめもり るーな,ホロライブ
1478706319989559298,1478706310950846467,https://pbs.twimg.com/media/FIVrjidagAMR7W7.jpg,トウカイテイオー,とうかいていおー,ウマ娘プリティーダービー
1478706319989559298,1478706311282176000,https://pbs.twimg.com/media/FIVrjjsaMAAALTX.jpg,葛葉,くずは,にじさんじ
1478706319989559298,1478706311265419264,https://pbs.twimg.com/media/FIVrjjoagAAMzVf.jpg,中須 かすみ,なかす かすみ,ラブライブ！虹ヶ咲学園スクールアイドル同好会
1490651085928689665,1490651081495302146,https://pbs.twimg.com/media/FK_bQsSUUAIolaO.jpg,ショウ,しょう,ポケットモンスター
1493580870321459202,1493580866865434624,https://pbs.twimg.com/media/FLpD4pTVkAAYOHz.jpg,ウォロ,うぉろ,ポケットモンスター
1494285306136129537,1494285300796821506,https://pbs.twimg.com/media/FLzEkGMVEAISUsy.jpg,高咲 侑,たかさき ゆう,ラブライブ！虹ヶ咲学園スクールアイドル同好会
1494285306136129537,1494285300855570436,https://pbs.twimg.com/media/FLzEkGaVgAQgsoD.jpg,勝木 翼,かつき つばさ,こみっくがーるず
1494285306136129537,1494285301002293251,https://pbs.twimg.com/media/FLzEkG9UUAMwhdE.jpg,緑仙、仙河 緑,りゅーしぇん、せんが みどり,にじさんじ
